,Unnamed: 0,season,League_name,team_long_name_x,W,D,L,GF,GA,Pts,GD,rank,coordinates_x,coordinates_y,url,pic_idx
510,510,2008/2009,England Premier League,Fulham,14,11,13,39,34,53,5,7,-0.221666666,51.475,https://upload.wikimedia.org/wikipedia/en/thumb/e/eb/Fulham_FC_%28shield%29.svg/300px-Fulham_FC_%28shield%29.svg.png,20108
511,511,2009/2010,England Premier League,Fulham,12,10,16,39,46,46,-7,12,-0.221666666,51.475,https://upload.wikimedia.org/wikipedia/en/thumb/e/eb/Fulham_FC_%28shield%29.svg/300px-Fulham_FC_%28shield%29.svg.png,20108
512,512,2010/2011,England Premier League,Fulham,11,16,11,49,43,49,6,8,-0.221666666,51.475,https://upload.wikimedia.org/wikipedia/en/thumb/e/eb/Fulham_FC_%28shield%29.svg/300px-Fulham_FC_%28shield%29.svg.png,20108
513,513,2011/2012,England Premier League,Fulham,14,10,14,48,51,52,-3,9,-0.221666666,51.475,https://upload.wikimedia.org/wikipedia/en/thumb/e/eb/Fulham_FC_%28shield%29.svg/300px-Fulham_FC_%28shield%29.svg.png,20108
514,514,2012/2013,England Premier League,Fulham,11,10,17,50,60,43,-10,12,-0.221666666,51.475,https://upload.wikimedia.org/wikipedia/en/thumb/e/eb/Fulham_FC_%28shield%29.svg/300px-Fulham_FC_%28shield%29.svg.png,20108
515,515,2013/2014,England Premier League,Fulham,9,5,24,40,85,32,-45,19,-0.221666666,51.475,https://upload.wikimedia.org/wikipedia/en/thumb/e/eb/Fulham_FC_%28shield%29.svg/300px-Fulham_FC_%28shield%29.svg.png,20108
516,516,2008/2009,Italy Serie A,Genoa,19,11,8,56,39,68,17,4,8.752428,44.416431,https://upload.wikimedia.org/wikipedia/en/thumb/6/6c/Genoa_C.F.C._logo.svg/350px-Genoa_C.F.C._logo.svg.png,20109
517,517,2009/2010,Italy Serie A,Genoa,14,9,15,57,61,51,-4,9,8.752428,44.416431,https://upload.wikimedia.org/wikipedia/en/thumb/6/6c/Genoa_C.F.C._logo.svg/350px-Genoa_C.F.C._logo.svg.png,20109
518,518,2010/2011,Italy Serie A,Genoa,14,9,15,45,47,51,-2,10,8.752428,44.416431,https://upload.wikimedia.org/wikipedia/en/thumb/6/6c/Genoa_C.F.C._logo.svg/350px-Genoa_C.F.C._logo.svg.png,20109
519,519,2011/2012,Italy Serie A,Genoa,11,7,18,48,67,40,-19,16,8.752428,44.416431,https://upload.wikimedia.org/wikipedia/en/thumb/6/6c/Genoa_C.F.C._logo.svg/350px-Genoa_C.F.C._logo.svg.png,20109
520,520,2012/2013,Italy Serie A,Genoa,8,14,16,38,52,38,-14,17,8.752428,44.416431,https://upload.wikimedia.org/wikipedia/en/thumb/6/6c/Genoa_C.F.C._logo.svg/350px-Genoa_C.F.C._logo.svg.png,20109
521,521,2013/2014,Italy Serie A,Genoa,11,11,16,41,50,44,-9,13,8.752428,44.416431,https://upload.wikimedia.org/wikipedia/en/thumb/6/6c/Genoa_C.F.C._logo.svg/350px-Genoa_C.F.C._logo.svg.png,20109
522,522,2014/2015,Italy Serie A,Genoa,16,11,11,62,47,59,15,6,8.752428,44.416431,https://upload.wikimedia.org/wikipedia/en/thumb/6/6c/Genoa_C.F.C._logo.svg/350px-Genoa_C.F.C._logo.svg.png,20109
523,523,2015/2016,Italy Serie A,Genoa,13,7,18,45,48,46,-3,10,8.752428,44.416431,https://upload.wikimedia.org/wikipedia/en/thumb/6/6c/Genoa_C.F.C._logo.svg/350px-Genoa_C.F.C._logo.svg.png,20109
524,524,2008/2009,Spain LIGA BBVA,Getafe CF,10,12,16,50,56,42,-6,17,-3.8,40.1,https://upload.wikimedia.org/wikipedia/en/thumb/4/46/Getafe_logo.svg/360px-Getafe_logo.svg.png,20110
525,525,2009/2010,Spain LIGA BBVA,Getafe CF,17,7,14,58,48,58,10,6,-3.8,40.1,https://upload.wikimedia.org/wikipedia/en/thumb/4/46/Getafe_logo.svg/360px-Getafe_logo.svg.png,20110
526,526,2010/2011,Spain LIGA BBVA,Getafe CF,12,8,18,49,60,44,-11,16,-3.8,40.1,https://upload.wikimedia.org/wikipedia/en/thumb/4/46/Getafe_logo.svg/360px-Getafe_logo.svg.png,20110
527,527,2011/2012,Spain LIGA BBVA,Getafe CF,12,11,15,40,51,47,-11,13,-3.8,40.1,https://upload.wikimedia.org/wikipedia/en/thumb/4/46/Getafe_logo.svg/360px-Getafe_logo.svg.png,20110
528,528,2012/2013,Spain LIGA BBVA,Getafe CF,13,8,17,43,57,47,-14,10,-3.8,40.1,https://upload.wikimedia.org/wikipedia/en/thumb/4/46/Getafe_logo.svg/360px-Getafe_logo.svg.png,20110
529,529,2013/2014,Spain LIGA BBVA,Getafe CF,11,9,18,35,54,42,-19,14,-3.8,40.1,https://upload.wikimedia.org/wikipedia/en/thumb/4/46/Getafe_logo.svg/360px-Getafe_logo.svg.png,20110
530,530,2014/2015,Spain LIGA BBVA,Getafe CF,10,7,21,33,64,37,-31,14,-3.8,40.1,https://upload.wikimedia.org/wikipedia/en/thumb/4/46/Getafe_logo.svg/360px-Getafe_logo.svg.png,20110
531,531,2015/2016,Spain LIGA BBVA,Getafe CF,9,9,20,37,67,36,-30,19,-3.8,40.1,https://upload.wikimedia.org/wikipedia/en/thumb/4/46/Getafe_logo.svg/360px-Getafe_logo.svg.png,20110
532,532,2015/2016,France Ligue 1,GFC Ajaccio,8,13,17,37,58,37,-21,19,8.771960685,41.95066221,https://upload.wikimedia.org/wikipedia/en/8/80/Gazelec_Ajaccio_logo.svg,20111
533,533,2011/2012,Portugal Liga ZON Sagres,Gil Vicente FC,8,10,12,31,42,34,-11,9,-8.611111111,41.53388889,https://upload.wikimedia.org/wikipedia/en/4/4c/Gil_Vicente_FC_logo.svg,20112
534,534,2012/2013,Portugal Liga ZON Sagres,Gil Vicente FC,6,7,17,31,54,25,-23,14,-8.611111111,41.53388889,https://upload.wikimedia.org/wikipedia/en/4/4c/Gil_Vicente_FC_logo.svg,20112
535,535,2013/2014,Portugal Liga ZON Sagres,Gil Vicente FC,8,7,15,23,37,31,-14,13,-8.611111111,41.53388889,https://upload.wikimedia.org/wikipedia/en/4/4c/Gil_Vicente_FC_logo.svg,20112
536,536,2014/2015,Portugal Liga ZON Sagres,Gil Vicente FC,4,11,19,25,60,23,-35,17,-8.611111111,41.53388889,https://upload.wikimedia.org/wikipedia/en/4/4c/Gil_Vicente_FC_logo.svg,20112
537,537,2008/2009,France Ligue 1,Girondins de Bordeaux,24,8,6,64,34,80,30,1,-0.563333,44.896944,https://upload.wikimedia.org/wikipedia/en/a/a1/FC_Girondins_de_Bordeaux_%282020%29_logo.svg,20113
538,538,2009/2010,France Ligue 1,Girondins de Bordeaux,19,7,12,58,40,64,18,6,-0.563333,44.896944,https://upload.wikimedia.org/wikipedia/en/a/a1/FC_Girondins_de_Bordeaux_%282020%29_logo.svg,20113
539,539,2010/2011,France Ligue 1,Girondins de Bordeaux,12,15,11,43,42,51,1,7,-0.563333,44.896944,https://upload.wikimedia.org/wikipedia/en/a/a1/FC_Girondins_de_Bordeaux_%282020%29_logo.svg,20113
540,540,2011/2012,France Ligue 1,Girondins de Bordeaux,16,13,9,53,41,61,12,5,-0.563333,44.896944,https://upload.wikimedia.org/wikipedia/en/a/a1/FC_Girondins_de_Bordeaux_%282020%29_logo.svg,20113
541,541,2012/2013,France Ligue 1,Girondins de Bordeaux,13,16,9,40,34,55,6,7,-0.563333,44.896944,https://upload.wikimedia.org/wikipedia/en/a/a1/FC_Girondins_de_Bordeaux_%282020%29_logo.svg,20113
542,542,2013/2014,France Ligue 1,Girondins de Bordeaux,13,14,11,49,43,53,6,7,-0.563333,44.896944,https://upload.wikimedia.org/wikipedia/en/a/a1/FC_Girondins_de_Bordeaux_%282020%29_logo.svg,20113
543,543,2014/2015,France Ligue 1,Girondins de Bordeaux,17,12,9,47,44,63,3,6,-0.563333,44.896944,https://upload.wikimedia.org/wikipedia/en/a/a1/FC_Girondins_de_Bordeaux_%282020%29_logo.svg,20113
544,544,2015/2016,France Ligue 1,Girondins de Bordeaux,12,14,12,50,57,50,-7,11,-0.563333,44.896944,https://upload.wikimedia.org/wikipedia/en/a/a1/FC_Girondins_de_Bordeaux_%282020%29_logo.svg,20113
545,545,2008/2009,Poland Ekstraklasa,GKS Bełchatów,17,3,10,40,28,54,12,6,19.381692,51.365839,https://upload.wikimedia.org/wikipedia/en/8/8f/GKS_Be%C5%82chat%C3%B3w.png,20114
546,546,2009/2010,Poland Ekstraklasa,GKS Bełchatów,13,9,8,37,27,48,10,5,19.381692,51.365839,https://upload.wikimedia.org/wikipedia/en/8/8f/GKS_Be%C5%82chat%C3%B3w.png,20114
547,547,2010/2011,Poland Ekstraklasa,GKS Bełchatów,10,10,10,31,33,40,-2,10,19.381692,51.365839,https://upload.wikimedia.org/wikipedia/en/8/8f/GKS_Be%C5%82chat%C3%B3w.png,20114
548,548,2011/2012,Poland Ekstraklasa,GKS Bełchatów,7,10,13,34,36,31,-2,13,19.381692,51.365839,https://upload.wikimedia.org/wikipedia/en/8/8f/GKS_Be%C5%82chat%C3%B3w.png,20114
549,549,2012/2013,Poland Ekstraklasa,GKS Bełchatów,7,10,13,24,38,31,-14,16,19.381692,51.365839,https://upload.wikimedia.org/wikipedia/en/8/8f/GKS_Be%C5%82chat%C3%B3w.png,20114
550,550,2014/2015,Poland Ekstraklasa,GKS Bełchatów,8,7,15,24,42,31,-18,15,19.381692,51.365839,https://upload.wikimedia.org/wikipedia/en/8/8f/GKS_Be%C5%82chat%C3%B3w.png,20114
551,551,2013/2014,Netherlands Eredivisie,Go Ahead Eagles,10,8,16,45,69,38,-24,13,6.1725,52.260278,https://upload.wikimedia.org/wikipedia/en/3/3c/Go_Ahead_Eagles.png,20115
552,552,2014/2015,Netherlands Eredivisie,Go Ahead Eagles,7,6,21,29,59,27,-30,17,6.1725,52.260278,https://upload.wikimedia.org/wikipedia/en/3/3c/Go_Ahead_Eagles.png,20115
553,553,2011/2012,Spain LIGA BBVA,Granada CF,12,6,20,35,56,42,-21,17,-3.595736,37.152967,https://upload.wikimedia.org/wikipedia/en/thumb/d/d5/Logo_of_Granada_Club_de_F%C3%BAtbol.svg/170px-Logo_of_Granada_Club_de_F%C3%BAtbol.svg.png,20116
554,554,2012/2013,Spain LIGA BBVA,Granada CF,11,9,18,37,54,42,-17,15,-3.595736,37.152967,https://upload.wikimedia.org/wikipedia/en/thumb/d/d5/Logo_of_Granada_Club_de_F%C3%BAtbol.svg/170px-Logo_of_Granada_Club_de_F%C3%BAtbol.svg.png,20116
555,555,2013/2014,Spain LIGA BBVA,Granada CF,12,5,21,32,56,41,-24,15,-3.595736,37.152967,https://upload.wikimedia.org/wikipedia/en/thumb/d/d5/Logo_of_Granada_Club_de_F%C3%BAtbol.svg/170px-Logo_of_Granada_Club_de_F%C3%BAtbol.svg.png,20116
556,556,2014/2015,Spain LIGA BBVA,Granada CF,7,14,17,29,64,35,-35,18,-3.595736,37.152967,https://upload.wikimedia.org/wikipedia/en/thumb/d/d5/Logo_of_Granada_Club_de_F%C3%BAtbol.svg/170px-Logo_of_Granada_Club_de_F%C3%BAtbol.svg.png,20116
557,557,2015/2016,Spain LIGA BBVA,Granada CF,10,9,19,46,69,39,-23,17,-3.595736,37.152967,https://upload.wikimedia.org/wikipedia/en/thumb/d/d5/Logo_of_Granada_Club_de_F%C3%BAtbol.svg/170px-Logo_of_Granada_Club_de_F%C3%BAtbol.svg.png,20116
558,558,2008/2009,Switzerland Super League,Grasshopper Club Zürich,12,14,10,57,48,50,9,4,8.503801,47.382791,https://upload.wikimedia.org/wikipedia/en/8/84/Grasshopper_Club_Z%C3%BCrich_logo.svg,20117
559,559,2009/2010,Switzerland Super League,Grasshopper Club Zürich,21,2,13,65,43,65,22,3,8.503801,47.382791,https://upload.wikimedia.org/wikipedia/en/8/84/Grasshopper_Club_Z%C3%BCrich_logo.svg,20117
560,560,2010/2011,Switzerland Super League,Grasshopper Club Zürich,10,11,15,45,54,41,-9,7,8.503801,47.382791,https://upload.wikimedia.org/wikipedia/en/8/84/Grasshopper_Club_Z%C3%BCrich_logo.svg,20117
561,561,2011/2012,Switzerland Super League,Grasshopper Club Zürich,7,5,22,32,66,26,-34,10,8.503801,47.382791,https://upload.wikimedia.org/wikipedia/en/8/84/Grasshopper_Club_Z%C3%BCrich_logo.svg,20117
562,562,2012/2013,Switzerland Super League,Grasshopper Club Zürich,20,9,7,48,32,69,16,2,8.503801,47.382791,https://upload.wikimedia.org/wikipedia/en/8/84/Grasshopper_Club_Z%C3%BCrich_logo.svg,20117
563,563,2013/2014,Switzerland Super League,Grasshopper Club Zürich,19,8,9,67,43,65,24,2,8.503801,47.382791,https://upload.wikimedia.org/wikipedia/en/8/84/Grasshopper_Club_Z%C3%BCrich_logo.svg,20117
564,564,2014/2015,Switzerland Super League,Grasshopper Club Zürich,11,10,15,50,56,43,-6,8,8.503801,47.382791,https://upload.wikimedia.org/wikipedia/en/8/84/Grasshopper_Club_Z%C3%BCrich_logo.svg,20117
565,565,2015/2016,Switzerland Super League,Grasshopper Club Zürich,15,8,13,65,56,53,9,4,8.503801,47.382791,https://upload.wikimedia.org/wikipedia/en/8/84/Grasshopper_Club_Z%C3%BCrich_logo.svg,20117
566,566,2008/2009,France Ligue 1,Grenoble Foot 38,10,14,14,24,37,44,-13,13,5.740099,45.187428,https://upload.wikimedia.org/wikipedia/en/d/de/Grenoble_Foot_38_logo.svg,20118
567,567,2009/2010,France Ligue 1,Grenoble Foot 38,5,8,25,31,61,23,-30,20,5.740099,45.187428,https://upload.wikimedia.org/wikipedia/en/d/de/Grenoble_Foot_38_logo.svg,20118
568,568,2014/2015,Poland Ekstraklasa,Górnik Łęczna,8,10,12,31,37,34,-6,13,22.5575,51.2319,https://upload.wikimedia.org/wikipedia/en/c/c9/G%C3%B3rnik_%C5%81%C4%99czna_logo.png,20119
569,569,2015/2016,Poland Ekstraklasa,Górnik Łęczna,8,7,15,30,43,31,-13,15,22.5575,51.2319,https://upload.wikimedia.org/wikipedia/en/c/c9/G%C3%B3rnik_%C5%81%C4%99czna_logo.png,20119
570,570,2008/2009,Germany 1. Bundesliga,Hamburger SV,19,4,11,49,47,61,2,5,9.898611,53.586944,https://upload.wikimedia.org/wikipedia/commons/f/f7/Hamburger_SV_logo.svg,20120
571,571,2009/2010,Germany 1. Bundesliga,Hamburger SV,13,13,8,56,41,52,15,7,9.898611,53.586944,https://upload.wikimedia.org/wikipedia/commons/f/f7/Hamburger_SV_logo.svg,20120
572,572,2010/2011,Germany 1. Bundesliga,Hamburger SV,12,9,13,46,52,45,-6,8,9.898611,53.586944,https://upload.wikimedia.org/wikipedia/commons/f/f7/Hamburger_SV_logo.svg,20120
573,573,2011/2012,Germany 1. Bundesliga,Hamburger SV,8,12,14,35,57,36,-22,15,9.898611,53.586944,https://upload.wikimedia.org/wikipedia/commons/f/f7/Hamburger_SV_logo.svg,20120
574,574,2012/2013,Germany 1. Bundesliga,Hamburger SV,14,6,14,42,53,48,-11,7,9.898611,53.586944,https://upload.wikimedia.org/wikipedia/commons/f/f7/Hamburger_SV_logo.svg,20120
575,575,2013/2014,Germany 1. Bundesliga,Hamburger SV,7,6,21,51,75,27,-24,16,9.898611,53.586944,https://upload.wikimedia.org/wikipedia/commons/f/f7/Hamburger_SV_logo.svg,20120
576,576,2014/2015,Germany 1. Bundesliga,Hamburger SV,9,8,17,25,50,35,-25,16,9.898611,53.586944,https://upload.wikimedia.org/wikipedia/commons/f/f7/Hamburger_SV_logo.svg,20120
577,577,2015/2016,Germany 1. Bundesliga,Hamburger SV,11,8,15,40,46,41,-6,10,9.898611,53.586944,https://upload.wikimedia.org/wikipedia/commons/f/f7/Hamburger_SV_logo.svg,20120
578,578,2008/2009,Scotland Premier League,Hamilton Academical FC,12,5,21,30,53,41,-23,9,-4.0585,55.7822,https://upload.wikimedia.org/wikipedia/en/4/43/Hamilton_Academical_FC_logo.svg,20121
579,579,2009/2010,Scotland Premier League,Hamilton Academical FC,13,10,15,39,46,49,-7,6,-4.0585,55.7822,https://upload.wikimedia.org/wikipedia/en/4/43/Hamilton_Academical_FC_logo.svg,20121
580,580,2010/2011,Scotland Premier League,Hamilton Academical FC,5,11,22,24,59,26,-35,12,-4.0585,55.7822,https://upload.wikimedia.org/wikipedia/en/4/43/Hamilton_Academical_FC_logo.svg,20121
581,581,2014/2015,Scotland Premier League,Hamilton Academical FC,15,8,15,50,53,53,-3,6,-4.0585,55.7822,https://upload.wikimedia.org/wikipedia/en/4/43/Hamilton_Academical_FC_logo.svg,20121
582,582,2015/2016,Scotland Premier League,Hamilton Academical FC,11,10,17,42,63,43,-21,10,-4.0585,55.7822,https://upload.wikimedia.org/wikipedia/en/4/43/Hamilton_Academical_FC_logo.svg,20121
583,583,2008/2009,Germany 1. Bundesliga,Hannover 96,10,10,14,49,69,40,-20,11,9.731111,52.36,https://upload.wikimedia.org/wikipedia/commons/c/cd/Hannover_96_Logo.svg,20122
584,584,2009/2010,Germany 1. Bundesliga,Hannover 96,9,6,19,43,67,33,-24,15,9.731111,52.36,https://upload.wikimedia.org/wikipedia/commons/c/cd/Hannover_96_Logo.svg,20122
585,585,2010/2011,Germany 1. Bundesliga,Hannover 96,19,3,12,49,45,60,4,4,9.731111,52.36,https://upload.wikimedia.org/wikipedia/commons/c/cd/Hannover_96_Logo.svg,20122
586,586,2011/2012,Germany 1. Bundesliga,Hannover 96,12,12,10,41,45,48,-4,7,9.731111,52.36,https://upload.wikimedia.org/wikipedia/commons/c/cd/Hannover_96_Logo.svg,20122
587,587,2012/2013,Germany 1. Bundesliga,Hannover 96,13,6,15,60,62,45,-2,9,9.731111,52.36,https://upload.wikimedia.org/wikipedia/commons/c/cd/Hannover_96_Logo.svg,20122
588,588,2013/2014,Germany 1. Bundesliga,Hannover 96,12,6,16,46,59,42,-13,10,9.731111,52.36,https://upload.wikimedia.org/wikipedia/commons/c/cd/Hannover_96_Logo.svg,20122
589,589,2014/2015,Germany 1. Bundesliga,Hannover 96,9,10,15,40,56,37,-16,13,9.731111,52.36,https://upload.wikimedia.org/wikipedia/commons/c/cd/Hannover_96_Logo.svg,20122
590,590,2015/2016,Germany 1. Bundesliga,Hannover 96,7,4,23,31,62,25,-31,18,9.731111,52.36,https://upload.wikimedia.org/wikipedia/commons/c/cd/Hannover_96_Logo.svg,20122
591,591,2008/2009,Scotland Premier League,Heart of Midlothian,16,11,11,40,37,59,3,3,-3.232222,55.939167,https://upload.wikimedia.org/wikipedia/en/thumb/6/61/Heart_of_Midlothian_FC_logo.svg/360px-Heart_of_Midlothian_FC_logo.svg.png,20123
592,592,2009/2010,Scotland Premier League,Heart of Midlothian,13,9,16,35,46,48,-11,7,-3.232222,55.939167,https://upload.wikimedia.org/wikipedia/en/thumb/6/61/Heart_of_Midlothian_FC_logo.svg/360px-Heart_of_Midlothian_FC_logo.svg.png,20123
593,593,2010/2011,Scotland Premier League,Heart of Midlothian,18,9,11,53,45,63,8,3,-3.232222,55.939167,https://upload.wikimedia.org/wikipedia/en/thumb/6/61/Heart_of_Midlothian_FC_logo.svg/360px-Heart_of_Midlothian_FC_logo.svg.png,20123
594,594,2011/2012,Scotland Premier League,Heart of Midlothian,15,7,16,45,43,52,2,5,-3.232222,55.939167,https://upload.wikimedia.org/wikipedia/en/thumb/6/61/Heart_of_Midlothian_FC_logo.svg/360px-Heart_of_Midlothian_FC_logo.svg.png,20123
595,595,2012/2013,Scotland Premier League,Heart of Midlothian,11,11,16,40,49,44,-9,10,-3.232222,55.939167,https://upload.wikimedia.org/wikipedia/en/thumb/6/61/Heart_of_Midlothian_FC_logo.svg/360px-Heart_of_Midlothian_FC_logo.svg.png,20123
596,596,2013/2014,Scotland Premier League,Heart of Midlothian,10,8,20,45,65,38,-20,11,-3.232222,55.939167,https://upload.wikimedia.org/wikipedia/en/thumb/6/61/Heart_of_Midlothian_FC_logo.svg/360px-Heart_of_Midlothian_FC_logo.svg.png,20123
597,597,2015/2016,Scotland Premier League,Heart of Midlothian,18,11,9,59,40,65,19,3,-3.232222,55.939167,https://upload.wikimedia.org/wikipedia/en/thumb/6/61/Heart_of_Midlothian_FC_logo.svg/360px-Heart_of_Midlothian_FC_logo.svg.png,20123
598,598,2013/2014,Italy Serie A,Hellas Verona,16,6,16,62,68,54,-6,10,10.968647,45.435356,https://upload.wikimedia.org/wikipedia/en/9/92/Hellas_Verona_FC_logo_%282020%29.svg,20124
599,599,2014/2015,Italy Serie A,Hellas Verona,11,13,14,49,65,46,-16,13,10.968647,45.435356,https://upload.wikimedia.org/wikipedia/en/9/92/Hellas_Verona_FC_logo_%282020%29.svg,20124
600,600,2015/2016,Italy Serie A,Hellas Verona,5,13,20,34,63,28,-29,20,10.968647,45.435356,https://upload.wikimedia.org/wikipedia/en/9/92/Hellas_Verona_FC_logo_%282020%29.svg,20124
601,601,2008/2009,Netherlands Eredivisie,Heracles Almelo,7,11,16,35,53,32,-18,15,6.649722,52.338611,https://upload.wikimedia.org/wikipedia/en/9/9e/Heracles_Almelo_logo.svg,20125
602,602,2009/2010,Netherlands Eredivisie,Heracles Almelo,17,5,12,54,49,56,5,6,6.649722,52.338611,https://upload.wikimedia.org/wikipedia/en/9/9e/Heracles_Almelo_logo.svg,20125
603,603,2010/2011,Netherlands Eredivisie,Heracles Almelo,14,7,13,65,56,49,9,8,6.649722,52.338611,https://upload.wikimedia.org/wikipedia/en/9/9e/Heracles_Almelo_logo.svg,20125
604,604,2011/2012,Netherlands Eredivisie,Heracles Almelo,11,7,16,52,62,40,-10,12,6.649722,52.338611,https://upload.wikimedia.org/wikipedia/en/9/9e/Heracles_Almelo_logo.svg,20125
605,605,2012/2013,Netherlands Eredivisie,Heracles Almelo,9,11,14,58,71,38,-13,12,6.649722,52.338611,https://upload.wikimedia.org/wikipedia/en/9/9e/Heracles_Almelo_logo.svg,20125
606,606,2013/2014,Netherlands Eredivisie,Heracles Almelo,10,7,17,45,59,37,-14,14,6.649722,52.338611,https://upload.wikimedia.org/wikipedia/en/9/9e/Heracles_Almelo_logo.svg,20125
607,607,2014/2015,Netherlands Eredivisie,Heracles Almelo,11,4,19,47,64,37,-17,14,6.649722,52.338611,https://upload.wikimedia.org/wikipedia/en/9/9e/Heracles_Almelo_logo.svg,20125
608,608,2015/2016,Netherlands Eredivisie,Heracles Almelo,14,9,11,47,49,51,-2,6,6.649722,52.338611,https://upload.wikimedia.org/wikipedia/en/9/9e/Heracles_Almelo_logo.svg,20125
609,609,2008/2009,Germany 1. Bundesliga,Hertha BSC Berlin,19,6,9,48,41,63,7,4,13.23944444,52.51472222,https://upload.wikimedia.org/wikipedia/en/5/5e/Hertha_Berlin_SC.png,20126
610,610,2009/2010,Germany 1. Bundesliga,Hertha BSC Berlin,5,9,20,34,56,24,-22,18,13.23944444,52.51472222,https://upload.wikimedia.org/wikipedia/en/5/5e/Hertha_Berlin_SC.png,20126
611,611,2011/2012,Germany 1. Bundesliga,Hertha BSC Berlin,7,10,17,38,64,31,-26,16,13.23944444,52.51472222,https://upload.wikimedia.org/wikipedia/en/5/5e/Hertha_Berlin_SC.png,20126
612,612,2013/2014,Germany 1. Bundesliga,Hertha BSC Berlin,11,8,15,40,48,41,-8,11,13.23944444,52.51472222,https://upload.wikimedia.org/wikipedia/en/5/5e/Hertha_Berlin_SC.png,20126
613,613,2014/2015,Germany 1. Bundesliga,Hertha BSC Berlin,9,8,17,36,52,35,-16,15,13.23944444,52.51472222,https://upload.wikimedia.org/wikipedia/en/5/5e/Hertha_Berlin_SC.png,20126
614,614,2015/2016,Germany 1. Bundesliga,Hertha BSC Berlin,14,8,12,42,42,50,0,7,13.23944444,52.51472222,https://upload.wikimedia.org/wikipedia/en/5/5e/Hertha_Berlin_SC.png,20126
615,615,2008/2009,Scotland Premier League,Hibernian,11,14,13,42,46,47,-4,7,-3.165555555,55.96166667,https://upload.wikimedia.org/wikipedia/en/thumb/3/37/Hibernian_FC_logo.svg/360px-Hibernian_FC_logo.svg.png,20127
616,616,2009/2010,Scotland Premier League,Hibernian,15,9,14,58,55,54,3,4,-3.165555555,55.96166667,https://upload.wikimedia.org/wikipedia/en/thumb/3/37/Hibernian_FC_logo.svg/360px-Hibernian_FC_logo.svg.png,20127
617,617,2010/2011,Scotland Premier League,Hibernian,10,7,21,39,61,37,-22,10,-3.165555555,55.96166667,https://upload.wikimedia.org/wikipedia/en/thumb/3/37/Hibernian_FC_logo.svg/360px-Hibernian_FC_logo.svg.png,20127
618,618,2011/2012,Scotland Premier League,Hibernian,8,9,21,40,67,33,-27,11,-3.165555555,55.96166667,https://upload.wikimedia.org/wikipedia/en/thumb/3/37/Hibernian_FC_logo.svg/360px-Hibernian_FC_logo.svg.png,20127
619,619,2012/2013,Scotland Premier League,Hibernian,13,12,13,49,52,51,-3,6,-3.165555555,55.96166667,https://upload.wikimedia.org/wikipedia/en/thumb/3/37/Hibernian_FC_logo.svg/360px-Hibernian_FC_logo.svg.png,20127
620,620,2013/2014,Scotland Premier League,Hibernian,8,11,19,31,51,35,-20,12,-3.165555555,55.96166667,https://upload.wikimedia.org/wikipedia/en/thumb/3/37/Hibernian_FC_logo.svg/360px-Hibernian_FC_logo.svg.png,20127
